2018-10-06 15:55:05-09;Nystalus chacuru;João-bobo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Baryphthengus ruficapilus;Juruva-verde;Sem descrição;1;ave
2018-10-06 15:55:05-09;Monasa nigrifrons;Chora-chuva-preto;Sem descrição;1;ave
2018-10-06 15:55:05-09;Gnorimopsar chopi;Graúna;Sem descrição;1;ave
2018-10-06 15:55:05-09;Molothrus bonariensis;Vira-bosta;Sem descrição;1;ave
2018-10-06 15:55:05-09;Coereba flaveola;Cambacica;Sem descrição;1;ave
2018-10-06 15:55:05-09;Polioptila dumicola;balaça-rabo-de-máscara;Sem descrição;1;ave
2018-10-06 15:55:05-09;Ammodramus humeralis;Tico-tico-do-campo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Troglodytes musculus;Corruíra;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cantorchilus leucotis;Garrincão-de-barriga-vermelha;Sem descrição;1;ave
2018-10-06 15:55:05-09;Sporophila caerulescens;Coleirinho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Sporophila nigricollis;Baiano;Sem descrição;1;ave
2018-10-06 15:55:05-09;Phacellodomus rufifrons;João-de-pau;Sem descrição;1;ave
2018-10-06 15:55:05-09;Brasileuterus leucophrys;Pula-pula-de-sobrancelha;Sem descrição;1;ave
2018-10-06 15:55:05-09;Passer domesticus;Pardal;Sem descrição;1;ave
2018-10-06 15:55:05-09;Zonotrichia capensis;Tico-tico;Sem descrição;1;ave
2018-10-06 15:55:05-09;Melanopareia torquata;Tapaculo-de-colarinho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Porphyrospiza caerulescens;Campainha-azul;Sem descrição;1;ave
2018-10-06 15:55:05-09;Anumbius annumbi;Cochicho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Furnarius rufus;João-de-barro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Anthus lutescens;Caminheiro-zumbidor;Sem descrição;1;ave
2018-10-06 15:55:05-09;Kinipolegus lophotes;Maria-preta-de-penacho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Saltatricula atricollis;Bico-de-pimenta ou batuqueiro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Sturnella superciliaris;Polícia-inglesa-do-sul;Sem descrição;1;ave
2018-10-06 15:55:05-09;Nystalus maculatus;Rapazinho-dos-velhos;Sem descrição;1;ave
2018-10-06 15:55:05-09;Lcterus pyrrhopterus;Encontro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Chrysomus ruficapllus;Garibaldi;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cacicus haemorrhous;Guaxe;Sem descrição;1;ave
2018-10-06 15:55:05-09;Progne tapera;Andorinha-do-campo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Stelgidopteryx ruficollis;Andorinha-serradora;Sem descrição;1;ave
2018-10-06 15:55:05-09;Tachycineta albiventer;Andorinha-do-rio;Sem descrição;1;ave
2018-10-06 15:55:05-09;Pygochelidon cyanoleuca;Andorinha-pequena-de-casa;Sem descrição;1;ave
2018-10-06 15:55:05-09;Veniliormis passerinus;Picapauzinho-anão;Sem descrição;1;ave
2018-10-06 15:55:05-09;Picumnus albosquamatus;Pica-pau-anão-escamado;Sem descrição;1;ave
2018-10-06 15:55:05-09;Colaptes melanochloros;Pica-pau-verde-barrado;Sem descrição;1;ave
2018-10-06 15:55:05-09;colaptes campestris;Pica-pau-do-campo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Dryocopus lineatus;Pica-pau-de-banda-branca;Sem descrição;1;ave
2018-10-06 15:55:05-09;Melanerpes candidus;Birro, pica-pau-branco;Sem descrição;1;ave
